Cantidad de entradas (sin filtro): 1,056

		S	Aviso	GrCAc	CdAc	Texto de acción	 Cont.	CePl	Ubicac.técnica	Ce.	Ce.coste	A	Div.	Act.fijo	SNº	Emplaz.	ArE	Equipo	Conjunto	P	IniAvería	FinAvería	HIniAver	HFinAver	DurParada	Un.	UbTécAfect	Equipo	R	DAA	DTA	DTM	IAA	ITA	ETM	Ctrl.técn.	CtrlTéc el	GP	Cl.	Descripción	Soc.	ClPr	P	Creado	Creado el	TmpApert	Por	Modif.el	HoraMod	Hora	Fecha	Autor aviso	Ini.desead	HoraDesead	Fin desead	Hora des.	Mon.	Orden	Cliente	Cierre	HoCierre	Fecha ref.	HoraRef	PerfCatál	Stat.sist.	Emplz/Imput.	PtoTrbRes	StatUsu	Denomin.	Denom.ubic.técnica	Ped.clte.	Pedido	Fe.PedCpas	Se	OrgVt	CDis	Nº direc.	Nº objeto	TxE	D	Doc.venta	Pos.	Pos	NºAc	ClCatAct	Versión	FechaInic.	Fecha fin	Hora	Hora	FaCtd	Lista	Teléfono	Cód.postal	Población	Distrito	Ps	Rg	Calle	NºSerie

			19354132	DKHRT	DA00	LINEA PARADA		8600	PI-EC-8600-PR-06	8600	EC11022												00:00:00	00:00:00	    0.00	H												MP	Z5	LINEA PARADA PC02	EC02	ZM		40285176	03.12.2024	05:54:24			00:00:00	06:00:00	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	03.12.2024	05:54:24	DT0011	MEAB	000019472358	PLPC02			LINEA 6: PELLET								QM000019354132		S				   1	8	1	02.12.2024		20:00:00	00:00:00	    1
			19354132	SCDT	OU10	LIMPIEZA PROFUNDA		8600	PI-EC-8600-PR-06	8600	EC11022												00:00:00	00:00:00	    0.00	H												MP	Z5	LINEA PARADA PC02	EC02	ZM		40285176	03.12.2024	05:54:24			00:00:00	06:00:00	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	03.12.2024	05:54:24	DT0011	MEAB	000019472358	PLPC02			LINEA 6: PELLET								QM000019354132		S				   2	8	1	02.12.2024		04:00:00	00:00:00	    1
			19354134	SCDT	OU10	LIMPIEZA PROFUNDA		8600	PI-EC-8600-PR-01	8600	EC11019												00:00:00	00:00:00	    0.00	H												MP	Z5	NOVEDADES PC14 02-12-2024	EC02	ZM		40285176	03.12.2024	06:02:50	40285176	03.12.2024	06:50:00	06:00:00	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	26.12.2024	09:46:12	DT0011	MEAB	000019472362	PLPC14			LINEA 1: PC-14								QM000019354134		S				   1	8	1	02.12.2024		02:30:00	00:00:00	    1
			19354134	DKHRT	DA00	LINEA PARADA		8600	PI-EC-8600-PR-01	8600	EC11019												00:00:00	00:00:00	    0.00	H												MP	Z5	NOVEDADES PC14 02-12-2024	EC02	ZM		40285176	03.12.2024	06:02:50	40285176	03.12.2024	07:47:58	06:00:00	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	26.12.2024	09:46:12	DT0011	MEAB	000019472362	PLPC14			LINEA 1: PC-14								QM000019354134		S				   2	8	1	02.12.2024		13:30:00	00:00:00	    1
			19354134	SCDT	IN00	ARRANQUE DE LÍNEA CON RUFF NAT		8600	PI-EC-8600-PR-01	8600	EC11019												00:00:00	00:00:00	    0.00	H												MP	Z5	NOVEDADES PC14 02-12-2024	EC02	ZM		40285176	03.12.2024	06:02:50			00:00:00	06:00:00	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	26.12.2024	09:46:12	DT0011	MEAB	000019472362	PLPC14			LINEA 1: PC-14								QM000019354134		S				   3	8	1	02.12.2024		00:30:00	00:00:00	    1
			19354134	SCDT	OU64	PARO POR CAMBIO DE ENERGÍA		8600	PI-EC-8600-PR-01	8600	EC11019												00:00:00	00:00:00	    0.00	H												MP	Z5	NOVEDADES PC14 02-12-2024	EC02	ZM		40285176	03.12.2024	06:02:50	40285234	26.12.2024	09:46:12	06:00:00	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	26.12.2024	09:46:12	DT0011	MEAB	000019472362	PLPC14			LINEA 1: PC-14								QM000019354134		S				   4	8	1	02.12.2024		00:30:00	00:00:00	    1
			19362299	SCDT	OU64	PARO POR CAMBIO DE ENERGÍA		8600	PI-EC-8600-PR-01	8600	EC11019												00:00:00	00:00:00	    0.00	H												MP	Z5	NOVEDADES PC14 3-12-2024	EC02	ZM		40285084	03.12.2024	15:31:50	40285234	18.12.2024	09:12:01	06:00:00	03.12.2024	LUIS CAGUANA	03.12.2024	06:00:00	04.12.2024	06:00:00					00:00:00	18.12.2024	09:12:01	DT0011	MEAB	000019502169	PLPC14			LINEA 1: PC-14								QM000019362299		S				   1	8	1	03.12.2024		00:30:00	00:00:00	    1
			19362299	USDT	IN39	FALTA DE AGUA EN LA LINEA		8600	PI-EC-8600-PR-01	8600	EC11019												00:00:00	00:00:00	    0.00	H												MP	Z5	NOVEDADES PC14 3-12-2024	EC02	ZM		40285084	03.12.2024	15:31:50			00:00:00	06:00:00	03.12.2024	LUIS CAGUANA	03.12.2024	06:00:00	04.12.2024	06:00:00					00:00:00	18.12.2024	09:12:01	DT0011	MEAB	000019502169	PLPC14			LINEA 1: PC-14								QM000019362299		S				   2	8	1	03.12.2024		00:20:00	00:00:00	    1
			19362299	SCDT	OU64	ARRANQUE POR CAMBIO DE ENERGÍA		8600	PI-EC-8600-PR-01	8600	EC11019												00:00:00	00:00:00	    0.00	H												MP	Z5	NOVEDADES PC14 3-12-2024	EC02	ZM		40285176	04.12.2024	07:48:23	40285234	18.12.2024	09:12:01	06:00:00	03.12.2024	LUIS CAGUANA	03.12.2024	06:00:00	04.12.2024	06:00:00					00:00:00	18.12.2024	09:12:01	DT0011	MEAB	000019502169	PLPC14			LINEA 1: PC-14								QM000019362299		S				   3	8	1	03.12.2024		00:30:00	00:00:00	    1
			19362299	SCDT	IN05	DE RUFFLES NATURAL A LAYS NAT		8600	PI-EC-8600-PR-01	8600	EC11019												00:00:00	00:00:00	    0.00	H												MP	Z5	NOVEDADES PC14 3-12-2024	EC02	ZM		40285176	04.12.2024	07:48:23			00:00:00	06:00:00	03.12.2024	LUIS CAGUANA	03.12.2024	06:00:00	04.12.2024	06:00:00					00:00:00	18.12.2024	09:12:01	DT0011	MEAB	000019502169	PLPC14			LINEA 1: PC-14								QM000019362299		S				   4	8	1	03.12.2024		00:30:00	00:00:00	    1
